id,axis,title,year,register
52302,0.028247356,Matango,1963,ornate
498934,-0.009555548,Liverleaf,2018,minimal
532635,0.012238756,The Golem,2018,standard
82505,-0.011324614,House at the End of the Street,2012,minimal
437739,0.026865423,The Mansion,2017,ornate
709716,0.009634584,The Lake,2022,standard
234212,0.014858872,Demonic,2015,decorative
58428,0.0133398175,The Innkeepers,2011,standard
97795,-0.009483963,Apartment 143,2011,minimal
84060,0.014493659,Cruel Jaws,1995,decorative
86330,0.015387893,Bates Motel,1987,decorative
12485,0.031073198,Candyman: Day of the Dead,1999,ornate
503752,0.016903818,What Keeps You Alive,2018,decorative
40342,0.018743753,Demons 2,1986,decorative
12487,0.025035173,Gozu,2003,ornate
215830,0.0013691783,Open Grave,2013,clean
594482,0.0266895,Path of Darkness: Making 'Silent Hill',2006,ornate
17102,0.037441343,Dracula: Prince of Darkness,1966,ornate
462593,0.0132814795,What the Waters Left Behind,2017,standard
33908,0.005178541,Three… Extremes,2004,clean
84907,-0.017696172,Playback,2012,minimal
43919,0.01635921,Hatchet II,2010,decorative
52015,0.013096154,Stake Land,2010,standard
16307,0.03632471,The Wicker Man,1973,ornate
561546,0.014552638,Nazi Overlord,2018,decorative
18616,0.002585128,No Man's Land: The Rise of Reeker,2008,clean
363111,-0.03014125,Wolves at the Door,2016,minimal
15476,0.004025176,Dead Tone,2007,clean
438436,-0.011850834,Most Beautiful Island,2017,minimal
17886,0.0029452145,Mutants,2009,clean
429460,0.016695917,Muse,2017,decorative
744746,0.019995958,Caveat,2022,decorative
90730,-0.0006118417,Sadomania,1981,clean
53080,0.0018183589,Malibu Shark Attack,2009,clean
996581,0.011568442,Raven's Hollow,2022,standard
34098,0.037792668,Ticks,1993,ornate
381034,-0.00602141,I Am Not a Serial Killer,2016,minimal
21198,-0.004268661,House of Voices,2004,minimal
18044,0.011113152,Ogre,2008,standard
16028,-0.040774837,They,2002,minimal
11655,0.027489796,Cronos,1993,ornate
353686,-0.0027011335,Visions,2015,clean
583116,0.021279797,The House Next Door: Meet the Blacks 2,2021,decorative
548859,0.008142188,Realms,2017,standard
385737,0.0011137873,Always Shine,2016,clean
33061,0.0055638105,Troll,1986,clean
12192,-0.0072512925,Pathology,2008,minimal
146368,0.023742095,Love To Kill,1993,decorative
15762,0.027654022,Night of the Creeps,1986,ornate
663866,-0.021681964,Censor,2021,minimal
199578,-0.0044003576,Patrick,2013,minimal
800410,0.0076768547,The Wasteland,2021,standard
21453,0.018120408,Wicked City,1987,decorative
15714,-0.014045998,Like Minds,2006,minimal
24913,0.032596707,April Fool's Day,1986,ornate
40168,0.011058226,Scarecrows,1988,standard
70345,0.009553269,Sssssss,1973,standard
87916,0.013606399,Vacations of Terror,1989,standard
18775,-0.005919367,Demon Seed,1977,minimal
207270,0.005538881,The Hoarder,2015,clean
467839,0.009988248,Predator World,2017,standard
14033,0.0007699132,Soul Survivors,2001,clean
16611,-0.009373575,Blackout,2008,minimal
157115,0.009090856,Jug Face,2013,standard
127651,0.0063560754,The Seasoning House,2012,standard
9102,2.5689602e-05,Screamers,1995,clean
81840,0.015068486,Orgasm Torture in Satan's Rape Clinic,2004,decorative
19592,0.018520758,Dead Birds,2004,decorative
17209,0.0021477044,Madhouse,2004,clean
244610,0.013007045,The Den,2013,standard
10391,-0.0036622286,Bless the Child,2000,clean
22455,0.020622998,Body Melt,1994,decorative
24655,0.011412248,The Car,1977,standard
430988,0.022912338,Vamps,2017,decorative
80384,0.011007071,Breaking Wind,2012,standard
18882,0.00085279346,Man-Thing,2005,clean
11059,-0.009297073,House of the Dead,2003,minimal
301728,-0.0040509403,Infini,2015,minimal
41275,0.030738115,Python,2000,ornate
20432,0.005620405,The Forgotten Ones,2008,clean
75623,0.0042186975,The Howling: Reborn,2011,clean
521935,-5.185604e-05,Cam,2018,clean
483987,-0.01525116,Gnaw,2017,minimal
27179,0.012661099,It! The Terror from Beyond Space,1958,standard
127144,0.0015428364,Don't Hug Me I'm Scared,2011,clean
24935,0.011895552,Return of the Living Dead: Necropolis,2005,standard
6498,-0.0081916,Nightwatch,1994,minimal
10063,0.012711704,The Breed,2006,standard
172828,0.009113014,Bad Milo!,2013,standard
265018,0.009284705,Indigenous,2014,standard
227094,-0.0012085587,The Returned,2013,clean
27723,0.00068189204,Psycho Beach Party,2000,clean
27214,0.011202395,Amityville 3-D,1983,standard
47886,0.028543562,Pieces,1982,ornate
1596,0.023814827,Population 436,2006,decorative
276488,-0.001786828,Let Us Prey,2014,clean
123109,-0.020368457,No One Lives,2013,minimal
4722,-0.0032631755,Body Snatchers,1993,clean
55547,0.015524209,Route 666,2001,decorative
42302,0.0037781745,Blood Monkey,2007,clean
134812,0.0046599805,Wither,2013,clean
24124,0.029290795,The Burning,1981,ornate
44809,0.021661103,Dinocroc vs. Supergator,2010,decorative
22244,0.013329938,Society,1989,standard
30885,0.019281864,Vampyres,1974,decorative
391626,0.0119687915,The Offering,2016,standard
398798,0.01588434,The Night Watchmen,2017,decorative
416166,0.0075755864,The Institute,2017,standard
730769,-0.004361555,Some Like It Rare,2021,minimal
735595,0.013835773,The Scary House,2020,standard
343097,0.02688986,Mega Shark vs. Kolossus,2015,ornate
586461,-0.01566206,Swallow,2020,minimal
459947,0.008059457,Jackals,2017,standard
356149,0.01757203,Robert,2015,decorative
526224,0.0061172694,Big Legend,2018,standard
13492,-0.0028912127,Frontier(s),2007,clean
19142,0.014775068,The Return of Swamp Thing,1989,decorative
28801,-0.0022099018,Twins of Evil,1971,clean
425094,-0.021569371,Echo Torch,2016,minimal
31909,0.041945875,Invaders from Mars,1986,ornate
28667,0.02929248,The Gorgon,1964,ornate
30685,0.012210399,Blood Creek,2009,standard
12484,0.0014829338,The Forsaken,2001,clean
29049,0.017164588,The Plague of the Zombies,1966,decorative
48871,-0.0008367598,Red: Werewolf Hunter,2010,clean
14240,0.003922656,Maniac Cop,1988,clean
50037,0.013249844,Beyond the Black Rainbow,2010,standard
765869,0.014744222,Black Friday,2021,decorative
23730,0.029394165,C.H.U.D.,1984,ornate
12662,0.008398771,Psycho III,1986,standard
151933,0.01674667,Dead in Tombstone,2013,decorative
27327,0.027549207,Phantom of the Paradise,1974,ornate
934194,-0.014627755,Slash/Back,2022,minimal
49365,0.013152242,Lady in White,1988,standard
63360,0.026055753,The Initiation,1984,ornate
745527,0.014582917,Violent Delights,2020,decorative
207769,0.012213305,Banshee Chapter,2013,standard
7006,-0.010433346,White Noise 2: The Light,2007,minimal
9568,0.030044794,The Dentist,1996,ornate
174682,0.008429095,Raze,2013,standard
349067,0.0061484873,Tigers Are Not Afraid,2017,standard
1872,-0.0052081943,Rise: Blood Hunter,2007,minimal
225048,0.023331895,Evangeline,2013,decorative
521934,-0.010752767,The Witch in the Window,2018,minimal
10894,0.013342559,May,2003,standard
412795,0.009130403,Maligno,2016,standard
181870,0.016437829,Hocus Pocus,1984,decorative
356084,0.016158089,Rape Zombie: Lust of the Dead 4,2014,decorative
31417,0.001797393,Eyes Without a Face,1960,clean
284305,-0.0039353073,Shrew's Nest,2014,minimal
32237,0.00444524,Wishing Stairs,2003,clean
18111,0.020089269,Bride of Re-Animator,1990,decorative
27400,0.033446327,Black Candles,1982,ornate
35979,0.012405753,Pumpkinhead: Blood Feud,2007,standard
121606,0.0107105225,Resolution,2013,standard
23173,-0.015127078,Tormented,2009,minimal
11525,0.009428427,Lawnmower Man 2: Beyond Cyberspace,1996,standard
418585,0.015029103,The Crooked Man,2016,decorative
12685,0.010902971,BloodRayne: The Third Reich,2010,standard
229182,-0.006531507,The Harvest,2015,minimal
22307,-0.0028315485,Sisters,1973,clean
18256,0.027458414,Castle Freak,1995,ornate
390582,-0.022755608,Here Alone,2016,minimal
17911,0.021320596,Mega Shark vs. Giant Octopus,2009,decorative
39916,0.0016209185,Contamination,1980,clean
18939,0.0008020103,Little Otik,2001,clean
1023313,0.0030854791,La Exorcista,2022,clean
300467,0.010901883,Dark Was the Night,2014,standard
20481,0.037920415,Nightbreed,1990,ornate
271404,0.021798134,Beyond Skyline,2017,decorative
332704,-0.004880339,Backtrack,2015,minimal
25557,-0.0032310933,The Puppet Masters,1994,clean
546724,0.004327625,We Summon the Darkness,2020,clean
34023,0.020411134,Bloodsucking Freaks,1976,decorative
52587,-0.0196542,We Are the Night,2010,minimal
582883,0.02548948,Deerskin,2019,ornate
421131,0.013817012,The Carmilla Movie,2017,standard
87710,0.01923731,The Nest,1988,decorative
20381,0.014318734,The Hitcher II: I've Been Waiting,2003,decorative
286387,0.033350736,Scooby-Doo! and the Spooky Scarecrow,2013,ornate
6948,0.022399843,The Woods,2006,decorative
127884,0.0008702129,Come Out and Play,2012,clean
39522,0.032518864,Mega Piranha,2010,ornate
47914,0.018105984,The White Buffalo,1977,decorative
549435,-0.004738435,Tailgate,2019,minimal
221737,0.018829882,RoboCroc,2013,decorative
564176,0.009280771,Deadsight,2018,standard
11549,0.02024129,Invasion of the Body Snatchers,1956,decorative
794234,0.011682704,The Bunker Game,2022,standard
140656,0.0038224459,Mamá,2008,clean
27274,0.007077247,Frankenhooker,1990,standard
11594,0.008375928,The Hunchback of Notre Dame,1956,standard
3079,0.02842617,The Curse of Frankenstein,1957,ornate
74336,0.018889248,The Quiet Family,1998,decorative
167575,0.0011570454,Hatchet III,2013,clean
13557,-0.004947871,The Gravedancers,2006,minimal
28090,0.007826269,Maniac Cop 2,1990,standard
464431,-0.017592996,The Wilding,2016,minimal
40229,0.011135623,The House on Sorority Row,1982,standard
31022,0.00928396,Aftermath,1994,standard
29512,-0.010016784,Bruiser,2000,minimal
84204,0.041593194,Grabbers,2012,ornate
538858,0.046203688,Tumbbad,2018,ornate
120852,0.032698333,Lesson of the Evil,2012,ornate
27726,0.025652513,Q,1982,ornate
12591,0.03896025,Santa's Slay,2005,ornate
29979,0.02738598,Highwaymen,2004,ornate
978651,0.00046235323,The Razing,2022,clean
11772,0.0034183264,The Haunting,1963,clean
48393,-0.01820685,Kidnapped,2010,minimal
18502,0.007708639,The Stuff,1985,standard
506775,0.027906477,Nekrotronic,2018,ornate
462115,-0.010341927,Dead Trigger,2017,minimal
279690,-0.01093021,He Never Died,2015,minimal
11342,0.0066487193,Warlock,1989,standard
11662,0.021330237,Casshern,2004,decorative
34311,0.03661573,Sleepaway Camp II: Unhappy Campers,1988,ornate
83223,0.008203238,Rats: Night of Terror,1984,standard
550273,0.0031892806,Boo!,2019,clean
174188,0.017854288,Rapture-Palooza,2013,decorative
401732,0.0083040595,Delirium,2018,standard
41972,-0.0047210604,Virus,1980,minimal
323373,0.023652673,Deathgasm,2015,decorative
15434,-0.0013462007,Seed,2007,clean
631060,0.008453548,Things Heard & Seen,2021,standard
590009,0.009643257,Funhouse,2019,standard
21151,0.0024642646,My Best Friend Is a Vampire,1987,clean
514501,0.021993905,Luciferina,2018,decorative
882216,-0.021131054,The Dream Machine,2022,minimal
28503,0.03547311,Dementia 13,1963,ornate
577889,0.008901417,Hostage Radio,2019,standard
11217,0.013592839,Club Dread,2004,standard
369196,-0.008822098,I Spit on Your Grave: Déjà Vu,2019,minimal
10349,0.008379847,The Dark Half,1993,standard
59421,-0.003022179,Bedevilled,2010,clean
68627,0.019275874,Even the Wind Is Afraid,1968,decorative
12583,0.01318042,Ginger Snaps Back: The Beginning,2004,standard
58664,0.004584074,Mostly Ghostly,2008,clean
10093,-0.001410842,The Return,2006,clean
15991,0.007948548,Bad Biology,2008,standard
31646,0.034475565,Piranha II: The Spawning,1982,ornate
63727,-0.0015301704,Exorcismus,2010,clean
25061,0.018876627,Zombie Nation,2004,decorative
8461,-0.015392214,Funny Games,2008,minimal
216580,0.0010854751,Savaged,2014,clean
408439,-0.0038612187,Hounds of Love,2016,clean
35831,0.030308038,"Belphegor, Phantom of the Louvre",2001,ornate
179111,0.018363789,A Field in England,2013,decorative
114958,0.008708358,Storage 24,2012,standard
101669,0.0030030906,Mother's Day,2010,clean
28049,0.0144917965,"Kill, Baby... Kill!",1966,decorative
589594,0.0067328513,Abduction,2019,standard
457712,0.023884311,The VelociPastor,2018,decorative
26587,0.0012895316,Dread,2009,clean
92182,-0.0041365176,Silent House,2011,minimal
5898,-0.0075760633,Brain Dead,1990,minimal
44351,0.004559934,Rabbits,2002,clean
39987,0.0119692385,Gestapo's Last Orgy,1977,standard
82743,0.005412698,Inbred,2011,clean
222911,0.005890399,The Monkey's Paw,2013,standard
293771,0.011941895,Dead Rising: Watchtower,2015,standard
43274,0.026793495,Tower of Terror,1997,ornate
480100,0.019162014,Nightmare Cinema,2018,decorative
539364,0.029913634,Satanic Panic,2019,ornate
20182,-0.001486972,Alien Abduction: Incident in Lake County,1998,clean
67642,0.025179714,Evils of the Night,1985,ornate
193612,0.006814629,The Quiet Ones,2014,standard
83188,0.0135919005,Camel Spiders,2011,standard
116811,-0.0036618114,Berberian Sound Studio,2012,clean
856290,0.0072914064,After She Died,2022,standard
510284,0.02413416,Braid,2019,decorative
39154,0.02513963,The Giant Spider Invasion,1975,ornate
48395,0.0024600625,Rare Exports: A Christmas Tale,2010,clean
253376,-0.021742404,In Darkness We Fall,2014,minimal
472269,-0.0006173551,Possum,2018,clean
29562,0.017251924,Fascination,1979,decorative
54585,-0.0033519864,Night Feeders,2006,clean
3025,0.030941352,The Two Faces of Dr. Jekyll,1960,ornate
426375,0.0083382875,Malicious,2018,standard
26811,0.031487584,Dr. Terror's House of Horrors,1965,ornate
278316,0.018551841,Da Sweet Blood of Jesus,2014,decorative
45878,0.017911077,Return to Horror High,1987,decorative
762079,-0.0027311742,The Advent Calendar,2021,clean
26914,0.039864942,Troll 2,1990,ornate
12525,0.002724722,Critters 4,1992,clean
132064,0.01142177,Vile,2011,standard
782760,-0.00039978325,COVID-21: Lethal Virus,2021,clean
46020,0.022285849,Sharktopus,2010,decorative
19204,0.002883032,The Beyond,1981,clean
532870,-0.0032956153,Run Sweetheart Run,2020,clean
254472,0.028755993,Stung,2015,ornate
73290,-0.0117289275,Urban Explorer,2011,minimal
46420,0.0055679083,The Loved Ones,2009,clean
434873,-0.0044996142,It Stains the Sands Red,2016,minimal
24924,0.04073192,Night of the Demons,1988,ornate
291272,0.007449791,We Are Still Here,2015,standard
21398,-0.019736245,Grace,2009,minimal
3072,0.009284794,Frankenstein Unbound,1990,standard
11623,0.0013541728,The Medusa Touch,1978,clean
511449,-0.0005571544,Family Blood,2018,clean
19599,0.0032725185,Book of Blood,2009,clean
11347,0.020833343,The Lair of the White Worm,1988,decorative
529193,0.0051697195,The Harbinger,2022,clean
15423,0.030458853,Snoop Dogg's Hood of Horror,2006,ornate
891931,0.013364896,Monster Portal,2022,standard
7216,0.012584612,Zombie Holocaust,1980,standard
19154,-0.0045710355,The Second Arrival,1998,minimal
13548,-0.003967643,Borderland,2007,minimal
13954,0.01735346,Alien Raiders,2008,decorative
78381,0.013611689,Twixt,2011,standard
257087,0.0139885545,The Veil,2016,standard
315024,0.0045356452,Jurassic City,2015,clean
9540,-0.009601504,Dead Ringers,1988,minimal
159128,0.0050463974,We Are What We Are,2013,clean
541099,0.0021626651,DeadTectives,2019,clean
985794,0.040747777,Rising Boas in a Girl's School,2022,ornate
207780,0.026326522,Antisocial,2013,ornate
85191,0.0008573532,Scream,1981,clean
33519,0.017366797,Amityville: A New Generation,1993,decorative
723377,0.02354613,The Scary of Sixty-First,2021,decorative
13006,-0.0065032244,Split Second,1992,minimal
55215,0.037797943,Dead Space: Aftermath,2010,ornate
31682,0.03466122,The Incredible Shrinking Man,1957,ornate
33723,0.0041282624,The Eye 3: Infinity,2005,clean
15096,0.018504262,20 Million Miles to Earth,1957,decorative
73936,-0.010859519,Retreat,2011,minimal
30566,0.017740428,Blacula,1972,decorative
16139,0.027091026,Phantasm III: Lord of the Dead,1994,ornate
600184,0.038171023,The Nest,2019,ornate
9783,0.015911683,Sublime,2007,decorative
37935,0.014688134,One Dark Night,1982,decorative
11380,0.009865597,Bones,2001,standard
26588,0.0003645718,Summer's Blood,2009,clean
10988,0.0009059608,Diabolique,1996,clean
19166,0.021104693,House Of 9,2005,decorative
1011679,0.009929433,Shark Side of the Moon,2022,standard
16093,0.02502942,Carnival of Souls,1962,ornate
505060,0.007049203,The Gallows Act II,2019,standard
296130,-0.00082699955,Harbinger Down,2015,clean
806804,0.00024366379,Aileen Wuornos: American Boogeywoman,2021,clean
29095,0.03903511,Waxwork,1988,ornate
12517,0.003742069,The Ordeal,2005,clean
29787,-0.0032314807,Monkey Shines,1988,clean
49763,0.0053648353,Bad Moon,1996,clean
74777,-0.007074386,Absentia,2011,minimal
11056,-0.00801383,Darkness,2002,minimal
21597,0.038573295,Elvira's Haunted Hills,2002,ornate
72309,0.026188925,Marquis de Sade: Justine,1969,ornate
38150,0.0054932386,Heartless,2009,clean
17306,-0.00046131015,Ice Spiders,2007,clean
27412,0.010813102,Hollywood Chainsaw Hookers,1988,standard
329020,0.031661958,Extraordinary Tales,2013,ornate
410126,0.0017809272,Patient Seven,2016,clean
429742,-0.0060299337,Still/Born,2018,minimal
572,-0.023806497,Next Door,2005,minimal
214209,-0.0067658424,Hide and Seek,2013,minimal
992090,0.02788487,Jurassic Domination,2022,ornate
429727,0.00089889765,Bad Match,2017,clean
37527,0.0078426,Dr. Giggles,1992,standard
30901,-0.007401362,All the Colors of the Dark,1972,minimal
18870,0.017628074,Minotaur,2006,decorative
36073,0.03713122,Guinea Pig 2: Flower of Flesh and Blood,1985,ornate
1698,-0.0047314167,Anatomy,2000,minimal
47518,-5.4866076e-05,The Tortured,2010,clean
32292,0.059368253,Guinea Pig 6: Mermaid in the Manhole,1988,ornate
14457,0.020528823,Reeker,2005,decorative
54433,0.041068986,Gamera: Guardian of the Universe,1995,ornate
580630,0.00981155,Girl on the Third Floor,2019,standard
29056,0.027392149,The Raven,1963,ornate
2093,0.022504926,Amsterdamned,1988,decorative
105825,0.023165956,Erotic Ghost Story III,1992,decorative
235046,0.0055523664,Darkroom,2013,clean
39929,0.038271666,Hello Mary Lou: Prom Night II,1987,ornate
177221,0.0054622293,The Battery,2012,clean
27318,0.03261198,Jack Frost,1997,ornate
4457,0.03386581,Witchery,1988,ornate
14353,0.003757909,Repo! The Genetic Opera,2008,clean
580944,0.012137055,Treehouse,2019,standard
49158,0.05340752,Tentacles,1977,ornate
13429,0.005427897,Donkey Punch,2008,clean
13742,0.00951466,Satan,2006,standard
35669,0.033272132,The Satanic Rites of Dracula,1973,ornate
881460,0.029483095,Planet Dune,2021,ornate
351043,-0.015010506,Amnesiac,2015,minimal
78428,0.035675287,Erotic Ghost Story II,1991,ornate
26957,0.018869936,Puppet Master 4,1993,decorative
43931,0.0001911521,My Soul to Take,2010,clean
638045,0.008420348,The Toll,2021,standard
471666,0.0074065924,Resident Evil: Keeper's Diary,2014,standard
14660,0.008540422,Solstice,2007,standard
681195,0.003682226,Shifter,2020,clean
25993,0.048732787,Asylum,1972,ornate
7091,-0.0059616715,Vampire's Kiss,1988,minimal
55723,0.013690144,ChromeSkull: Laid to Rest 2,2011,standard
11905,0.024198383,The Company of Wolves,1984,decorative
19564,-0.005946517,The Prophecy: Uprising,2005,minimal
16138,-0.006666526,R-Point,2004,minimal
543917,-0.0060964376,Bloodline,2019,minimal
880841,-0.004350513,Abandoned,2022,minimal
14459,0.015459254,Storm Warning,2007,decorative
254193,0.013446897,Late Phases,2014,standard
20115,0.012557417,Opera,1987,standard
573668,0.029885396,Serpent Of Death,2018,ornate
728796,0.01824081,Hall,2020,decorative
928391,0.023771554,The Red Book Ritual,2022,decorative
509679,0.0055934787,Payne & Redemption,2022,clean
10342,-0.006952122,Teaching Mrs. Tingle,1999,minimal
343173,-0.0042583346,The Rezort,2015,minimal
483686,0.01597783,Tokyo Ghoul: Pinto,2015,decorative
587488,0.0127884,Inhuman Kiss,2019,standard
28902,0.0010202378,In Dreams,1999,clean
404584,0.032463223,From a House on Willow Street,2017,ornate
354216,0.0038590133,The Devil's Candy,2017,clean
16180,0.029540151,The Legend of Hell House,1973,ornate
17287,0.032873854,Poultrygeist: Night of the Chicken Dead,2006,ornate
116979,-0.019554973,Chained,2012,minimal
22172,0.03279367,Street Trash,1987,ornate
872497,-0.016918749,Resurrection,2022,minimal
42591,0.015068963,The Bloody Judge,1970,decorative
586265,0.009192288,The Devil's Mark,2020,standard
28499,0.002233073,Open Graves,2009,clean
11429,0.014435098,Beyond Re-Animator,2003,decorative
959558,-0.0012098104,Moloch,2022,clean
105397,0.025440842,Daughter of Darkness 2,1994,ornate
27429,0.012948319,Shivers,1975,standard
242033,-0.006073788,Scorned,2013,minimal
79771,0.047448307,Chillerama,2011,ornate
28679,0.024728954,House on the Edge of the Park,1980,ornate
153509,0.0085473955,Zombie Massacre,2013,standard
467239,0.0021755695,Temple,2017,clean
332285,0.0198313,Antibirth,2016,decorative
448252,0.011086404,Be Afraid,2017,standard
9095,-0.0010285676,Mary Reilly,1996,clean
29077,0.0023588687,The Bride,1985,clean
41428,0.014511913,Tetsuo: The Iron Man,1989,decorative
336265,0.023741007,The Mind's Eye,2015,decorative
17166,0.008453906,Insanitarium,2008,standard
16372,-0.01777029,The Innocents,1961,minimal
15360,0.019014448,The Night Stalker,1972,decorative
28774,-0.00020179152,Communion,1989,clean
37905,0.01289627,The Horde,2010,standard
512584,0.011099562,Trico Tri Happy Halloween,2018,standard
152578,0.004221618,The Hunt,2011,clean
14145,-0.001968205,Dark Floors,2008,clean
10832,-0.002257064,Them,2006,clean
400610,0.022523493,Prey,2016,decorative
42901,0.011924908,In the Spider's Web,2007,standard
28893,0.028151557,Galaxy of Terror,1981,ornate
14147,-0.00087699294,DeVour,2005,clean
24341,0.0154569745,Dolls,1987,decorative
534235,-0.006300211,14 Cameras,2018,minimal
111440,0.010640293,The Pact,2012,standard
628707,0.010222256,Trick,2019,standard
24837,0.020316407,August Underground's Mordum,2003,decorative
104524,0.021570891,Helter Skelter,2012,decorative
18724,0.017370999,Attack of the 50 Foot Woman,1958,decorative
69736,0.010022834,A Zombie Exorcism,2010,standard
655426,0.017156363,After She Wakes,2019,decorative
39390,-0.005418703,A Chinese Torture Chamber Story II,1998,minimal
24808,0.038667336,Something Wicked This Way Comes,1983,ornate
309889,0.011586532,The Culling,2015,standard
684420,0.027208626,Corona Zombies,2020,ornate
29889,0.020392418,Silent Venom,2009,decorative
41671,0.021826535,Amityville 1992: It's About Time,1992,decorative
586592,-0.01124835,Come to Daddy,2019,minimal
26178,0.029495865,Razorback,1984,ornate
34996,-0.0062318295,The Addiction,1995,minimal
638985,0.009562969,"KKN, Curse Of The Dancing Village",2022,standard
12720,-0.00039584935,Suicide Club,2001,clean
16350,-0.022802144,Vinyan,2008,minimal
15846,0.024269134,The Burrowers,2008,ornate
254672,0.021988451,The Wrath Of Vajra,2013,decorative
284270,0.0020684898,Cub,2014,clean
13964,-0.0015269071,The Machine Girl,2008,clean
748853,0.026630282,In the Earth,2021,ornate
580629,0.0008429736,Get Duked!,2019,clean
265010,0.009743914,The Canal,2014,standard
891996,0.045822218,In Search of Darkness: Part III,2022,ornate
31578,0.028196812,Body Bags,1993,ornate
33278,0.007849783,Deadly Friend,1986,standard
12576,0.006810531,Deathwatch,2002,standard
11345,0.0057519227,The Zodiac,2005,clean
392818,-0.0066182613,The Transfiguration,2016,minimal
29159,-0.01788555,Giallo,2010,minimal
101519,-0.0012586266,A Fantastic Fear of Everything,2012,clean
44028,0.0043090284,Suck,2009,clean
47386,0.0040158033,YellowBrickRoad,2010,clean
16126,-0.005570248,Flight of the Living Dead,2007,minimal
207774,0.018261522,The Borderlands,2013,decorative
37254,0.008181006,Mermaid Chronicles Part 1: She Creature,2001,standard
26342,0.007367298,The Terminators,2009,standard
8991,0.00408569,Undead,2003,clean
28768,0.018648237,Faceless,1987,decorative
8875,-0.0015866756,Timber Falls,2007,clean
399894,0.015659511,Daylight's End,2016,decorative
20606,0.0055829585,Doghouse,2009,clean
123362,-0.005796671,Painless,2012,minimal
27381,0.0016498268,Innocent Blood,1992,clean
13549,0.009650439,Burnt Offerings,1976,standard
560252,0.018543199,Matriarch,2018,decorative
10961,0.0069203526,Behind the Mask: The Rise of Leslie Vernon,2006,standard
284711,0.028273225,Sharktopus vs. Pteracuda,2014,ornate
486011,-0.009258315,Like.Share.Follow.,2017,minimal
264397,0.0017490983,The Incident,2014,clean
226458,0.017782062,Exeter,2015,decorative
472226,0.030031085,Blood Fest,2018,ornate
289732,0.0017723292,Zombie Fight Club,2014,clean
431185,-0.0066230893,He's Out There,2018,minimal
34335,0.0010674,Nine Dead,2010,clean
18998,0.0019727945,Darkman II: The Return of Durant,1995,clean
23220,0.037690133,The Brides of Dracula,1960,ornate
9439,0.00010919571,The Nameless,1999,clean
37530,0.022348046,House II: The Second Story,1987,decorative
14098,-0.0039872974,100 Feet,2008,minimal
24919,0.0351526,Burial Ground,1981,ornate
10299,0.01749584,"Hush... Hush, Sweet Charlotte",1964,decorative
15543,-0.010112837,Penny Dreadful,2006,minimal
70984,0.015744343,"Silent Night, Deadly Night 5: The Toy Maker",1991,decorative
28859,0.014451101,Dolly Dearest,1991,decorative
50272,-0.00024870038,We Are What We Are,2010,clean
13797,0.017351866,Feast II: Sloppy Seconds,2008,decorative
759902,0.0030590743,Hunter Hunter,2020,clean
46812,0.0065137744,Lost Boys: The Thirst,2010,standard
550148,-0.0018841922,The Body,2018,clean
648043,-5.5238605e-05,The Driver,2019,clean
396004,-0.009517103,The Evil in Us,2016,minimal
24580,0.022128865,The Quatermass Xperiment,1955,decorative
848886,0.015213728,Hellbender,2021,decorative
265019,0.005824089,Preservation,2014,clean
33020,0.029654175,Dracula A.D. 1972,1972,ornate
797946,-0.00039839745,The Djinn,2021,clean
643866,0.012090683,Pilgrim,2019,standard
370178,0.015667409,Scare Campaign,2016,decorative
389868,0.0051222295,Seoul Station,2016,clean
73196,0.022518128,The Jail: The Women's Hell,2006,decorative
37793,0.013840884,Ghosts,1997,standard
17,0.03808485,The Dark,2005,ornate
267852,-0.008531839,Black Mountain Side,2016,minimal
28165,0.023526147,The Toxic Avenger Part II,1989,decorative
84178,0.0044649243,Black Rock,2012,clean
5424,0.038179174,Anthropophagous,1980,ornate
38033,0.032286853,Chain Letter,2010,ornate
347911,-0.015393108,Polaroid,2015,minimal
27886,0.029208869,Slaughter High,1986,ornate
36275,0.018394947,Killer Fish,1979,decorative
764086,0.021466225,Masking Threshold,2022,decorative
28900,0.007543668,Halloween: 25 Years of Terror,2006,standard
73708,0.027179658,Hell Target,1987,ornate
31703,0.041291922,Death Ship,1980,ornate
542713,-0.010775,Starfish,2019,minimal
47763,0.01222837,The Shrine,2010,standard
15658,0.010620713,Flowers in the Attic,1987,standard
28041,0.003481716,The Girl Who Knew Too Much,1963,clean
41225,0.00549002,Spirits of the Dead,1968,clean
74747,0.011753842,The Curse,1987,standard
579872,0.00025866926,The Widow,2020,clean
30789,0.0385644,Venom,1981,ornate
42187,0.019032747,Shark Attack 2,2001,decorative
15749,-0.033649847,While She Was Out,2008,minimal
28669,0.011151344,Rasputin: The Mad Monk,1966,standard
241958,0.021736234,Prisoners of the Sun,2013,decorative
334394,0.012216389,Baskin,2015,standard
38500,-0.0029502213,Howling IV: The Original Nightmare,1988,clean
20842,0.018275857,Children Shouldn't Play with Dead Things,1972,decorative
15418,0.0016894788,First Born,2007,clean
8690,0.004166782,Eaten Alive!,1980,clean
10085,0.008480802,Unrest,2006,standard
33107,0.01039955,And Soon the Darkness,2010,standard
74899,-0.0060488284,The Fan,1981,minimal
32569,0.036975563,X: The Man with the X-Ray Eyes,1963,ornate
49236,0.04055491,Art of the Devil 3,2008,ornate
20034,-0.0018825382,Hush,2008,clean
623521,-0.002259612,The Dare,2019,clean
27135,0.006760776,Tell-Tale,2009,standard
